experiment,run_id,provider,model,thinking_mode,results_relpath,provenance_relpath,summary_relpath,prompt_template,prompt_style,parse_family,results_rows,provenance_rows,joined_rows,results_only_rows,provenance_only_rows,provenance_error_rows,provenance_full_text_empty_rows
legacy_samples/exp6_horn_yesno,full-20250929-1349,openai,gpt-5-mini-2025-08-07,,legacy_samples/exp6_horn_yesno/full-20250929-1349/openai/gpt-5-mini-2025-08-07/results.jsonl,legacy_samples/exp6_horn_yesno/full-20250929-1349/openai/gpt-5-mini-2025-08-07/results.provenance.jsonl,legacy_samples/exp6_horn_yesno/full-20250929-1349/openai/gpt-5-mini-2025-08-07/results.summary.json,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,520,520,520,0,0,0,0
legacy_samples/exp6_horn_yesno,full-20250929-1349,openai,gpt-5-nano-2025-08-07,,legacy_samples/exp6_horn_yesno/full-20250929-1349/openai/gpt-5-nano-2025-08-07/results.jsonl,legacy_samples/exp6_horn_yesno/full-20250929-1349/openai/gpt-5-nano-2025-08-07/results.provenance.jsonl,legacy_samples/exp6_horn_yesno/full-20250929-1349/openai/gpt-5-nano-2025-08-07/results.summary.json,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,520,520,520,0,0,0,0
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,anthropic,claude-3-5-haiku-20241022,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-3-5-haiku-20241022/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-3-5-haiku-20241022/results.provenance.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-3-5-haiku-20241022/results.summary.json,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,5,5,0,0,0,0
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,anthropic,claude-opus-4-1-20250805,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-opus-4-1-20250805/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-opus-4-1-20250805/results.provenance.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-opus-4-1-20250805/results.summary.json,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,5,5,0,0,5,5
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,anthropic,claude-sonnet-4-5-20250929,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-sonnet-4-5-20250929/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-sonnet-4-5-20250929/results.provenance.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-sonnet-4-5-20250929/results.summary.json,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,5,5,0,0,5,5
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,google,gemini-2.5-flash,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-flash/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-flash/results.provenance.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-flash/results.summary.json,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,5,5,0,0,0,0
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,google,gemini-2.5-flash-lite,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-flash-lite/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-flash-lite/results.provenance.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-flash-lite/results.summary.json,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,5,5,0,0,0,0
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,google,gemini-2.5-pro,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-pro/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-pro/results.provenance.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-pro/results.summary.json,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,5,5,0,0,3,3
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,openai,gpt-5-2025-08-07,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-2025-08-07/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-2025-08-07/results.provenance.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-2025-08-07/results.summary.json,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,5,5,0,0,0,0
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,openai,gpt-5-mini-2025-08-07,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-mini-2025-08-07/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-mini-2025-08-07/results.provenance.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-mini-2025-08-07/results.summary.json,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,5,5,0,0,3,3
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,openai,gpt-5-pro-2025-10-06,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-pro-2025-10-06/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-pro-2025-10-06/results.provenance.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-pro-2025-10-06/results.summary.json,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,5,5,0,0,5,5
openai_cheap_cnf2_con_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,,prompts/_template_unified.j2,cnf_v2,contradiction,37,37,37,0,0,0,0
openai_cheap_cnf2_con_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,,prompts/_template_unified.j2,cnf_v2,contradiction,36,36,36,0,0,1,1
openai_cheap_cnf2_con_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,,prompts/_template_unified.j2,cnf_v2,contradiction,37,37,37,0,0,0,0
openai_cheap_cnf2_con_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,,prompts/_template_unified.j2,cnf_v2,contradiction,37,37,37,0,0,0,0
openai_cheap_cnf2_con_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,2,2,2,0,0,2,2
openai_cheap_cnf2_con_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,2,2,2,0,0,0,0
openai_cheap_cnf2_con_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,2,2,2,0,0,0,0
openai_cheap_cnf2_con_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,2,2,2,0,0,0,0
openai_cheap_cnf2_con_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,,prompts/_template_unified.j2,cnf_v2,contradiction,45,45,45,0,0,0,0
openai_cheap_cnf2_con_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,,prompts/_template_unified.j2,cnf_v2,contradiction,45,45,45,0,0,2,2
openai_cheap_cnf2_con_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,,prompts/_template_unified.j2,cnf_v2,contradiction,46,46,46,0,0,0,0
openai_cheap_cnf2_con_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,,prompts/_template_unified.j2,cnf_v2,contradiction,45,45,45,0,0,0,0
openai_cheap_cnf2_con_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,2,2,2,0,0,2,2
openai_cheap_cnf2_con_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,2,2,2,0,0,0,0
openai_cheap_cnf2_con_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,2,2,2,0,0,0,0
openai_cheap_cnf2_con_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,2,2,2,0,0,0,0
openai_cheap_horn_yn_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,,prompts/_template_unified.j2,horn_if_then,yes_no,119,119,119,0,0,0,0
openai_cheap_horn_yn_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,,prompts/_template_unified.j2,horn_if_then,yes_no,119,119,119,0,0,0,0
openai_cheap_horn_yn_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,,prompts/_template_unified.j2,horn_if_then,yes_no,119,119,119,0,0,0,0
openai_cheap_horn_yn_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,,prompts/_template_unified.j2,horn_if_then,yes_no,119,119,119,0,0,0,0
openai_cheap_horn_yn_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,2,2,2,0,0,2,2
openai_cheap_horn_yn_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,2,2,2,0,0,0,0
openai_cheap_horn_yn_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,2,2,2,0,0,0,0
openai_cheap_horn_yn_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,2,2,2,0,0,0,0
openai_cheap_horn_yn_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,,prompts/_template_unified.j2,horn_if_then,yes_no,31,31,31,0,0,0,0
openai_cheap_horn_yn_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,,prompts/_template_unified.j2,horn_if_then,yes_no,30,30,30,0,0,7,7
openai_cheap_horn_yn_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,,prompts/_template_unified.j2,horn_if_then,yes_no,31,31,31,0,0,0,0
openai_cheap_horn_yn_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,,prompts/_template_unified.j2,horn_if_then,yes_no,30,30,30,0,0,2,2
openai_cheap_horn_yn_mixed,cheap_fix2_20251027_2157,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,,horn_if_then,yes_no,1,0,0,1,0,0,0
openai_cheap_horn_yn_mixed,cheap_fix2_20251027_2157,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-high/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,1,1,1,0,0,0,0
openai_cheap_horn_yn_mixed,cheap_fix2_20251027_2157,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-low/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,1,1,1,0,0,0,0
openai_cheap_horn_yn_mixed,cheap_fix2_20251027_2157,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-medium/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,1,1,1,0,0,0,0
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2159,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,1,1,1,0,0,0,0
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2159,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/think-high/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,1,1,1,0,0,0,0
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2159,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/think-low/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,1,1,1,0,0,0,0
