experiment,run_id,provider,model,thinking_mode,parser_era,run_timestamp_iso,run_timestamp_source,results_relpath,provenance_relpath,summary_relpath,total_rows,correct_rows,accuracy,unclear_rows,unclear_rate,parsed_0,parsed_1,parsed_2,group_expected_total,group_missing_rows,maxvars_set,maxlen_set,horn_set,satflag_set,missing_maxvars_vs_group,missing_maxlen_vs_group,missing_horn_vs_group,missing_meta_maxvars,missing_meta_maxlen,missing_meta_horn,missing_meta_satflag,missing_parsed_answer,provenance_exists,provenance_rows,provenance_error_rows,provenance_error_rate,provenance_full_text_empty_rows,provenance_full_text_empty_rate,analysis_usable,analysis_reason,publication_usable,publication_reason
horn_yn_mixed,smoke_20251020_2224,openai,gpt-5-2025-08-07,think-medium,post-parser-enhancement,2025-10-20T19:26:55+00:00,results.summary.json,horn_yn_mixed/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-medium/results.jsonl,horn_yn_mixed/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,horn_yn_mixed/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-medium/results.summary.json,5,5,1.000000,0,0.000000,2,3,0,5,0,4,2,"0,1","0,1",,,,0,0,0,0,0,True,5,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,smoke_20251020_2224,openai,gpt-5-mini-2025-08-07,think-low,post-parser-enhancement,2025-10-20T19:26:55+00:00,results.summary.json,horn_yn_mixed/smoke_20251020_2224/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,horn_yn_mixed/smoke_20251020_2224/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,horn_yn_mixed/smoke_20251020_2224/openai/gpt-5-mini-2025-08-07/think-low/results.summary.json,5,5,1.000000,0,0.000000,2,3,0,5,0,4,2,"0,1","0,1",,,,0,0,0,0,0,True,5,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,smoke_20251020_2224,openai,gpt-5-nano-2025-08-07,nothink,post-parser-enhancement,2025-10-20T19:26:55+00:00,results.summary.json,horn_yn_mixed/smoke_20251020_2224/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,horn_yn_mixed/smoke_20251020_2224/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,horn_yn_mixed/smoke_20251020_2224/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,5,5,1.000000,0,0.000000,2,3,0,5,0,4,2,"0,1","0,1",,,,0,0,0,0,0,True,5,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,streamtest_20251027_2037,anthropic,claude-haiku-4-5-20251001,nothink,post-parser-enhancement,2025-10-27T18:37:28+00:00,results.summary.json,horn_yn_mixed/streamtest_20251027_2037/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,horn_yn_mixed/streamtest_20251027_2037/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,horn_yn_mixed/streamtest_20251027_2037/anthropic/claude-haiku-4-5-20251001/nothink/results.summary.json,2,1,0.500000,0,0.000000,2,0,0,2,0,15,4,"0,1","0,1",,,,0,0,0,0,0,True,2,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,streamtest_20251027_2037,anthropic,claude-haiku-4-5-20251001,think-low,post-parser-enhancement,2025-10-27T18:37:28+00:00,results.summary.json,horn_yn_mixed/streamtest_20251027_2037/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,horn_yn_mixed/streamtest_20251027_2037/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,horn_yn_mixed/streamtest_20251027_2037/anthropic/claude-haiku-4-5-20251001/think-low/results.summary.json,2,1,0.500000,0,0.000000,2,0,0,2,0,15,4,"0,1","0,1",,,,0,0,0,0,0,True,2,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,streamtest_20251027_2037,anthropic,claude-haiku-4-5-20251001,think-med,post-parser-enhancement,2025-10-27T18:37:28+00:00,results.summary.json,horn_yn_mixed/streamtest_20251027_2037/anthropic/claude-haiku-4-5-20251001/think-med/results.jsonl,horn_yn_mixed/streamtest_20251027_2037/anthropic/claude-haiku-4-5-20251001/think-med/results.provenance.jsonl,horn_yn_mixed/streamtest_20251027_2037/anthropic/claude-haiku-4-5-20251001/think-med/results.summary.json,2,1,0.500000,0,0.000000,2,0,0,2,0,15,4,"0,1","0,1",,,,0,0,0,0,0,True,2,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,streamtest_20251027_2037,anthropic,claude-sonnet-4-5-20250929,think-high,post-parser-enhancement,2025-10-27T18:37:28+00:00,results.summary.json,horn_yn_mixed/streamtest_20251027_2037/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,horn_yn_mixed/streamtest_20251027_2037/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,horn_yn_mixed/streamtest_20251027_2037/anthropic/claude-sonnet-4-5-20250929/think-high/results.summary.json,1,1,1.000000,0,0.000000,1,0,0,2,1,15,4,1,0,,,0,0,0,0,0,0,True,1,0,0.000000,0,0.000000,True,incomplete vs group max: missing 1/2 rows; missing horn flags vs group: 0,False,incomplete vs group max: missing 1/2 rows
horn_yn_mixed,validation_20251016_0357,anthropic,claude-haiku-4-5-20251001,nothink,pre-parser-enhancement,2025-10-16T03:57:00+00:00,run_id,horn_yn_mixed/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,horn_yn_mixed/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,,4,0,0.000000,4,1.000000,0,0,4,4,0,4,2,1,"0,1",,,,0,0,0,0,0,True,4,0,0.000000,0,0.000000,True,unclear parses: 4/4 (re-parse possible from provenance),False,unclear parses present (re-parse first): 4/4
horn_yn_mixed,validation_20251016_0357,anthropic,claude-haiku-4-5-20251001,think-low,pre-parser-enhancement,2025-10-16T03:57:00+00:00,run_id,horn_yn_mixed/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,horn_yn_mixed/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,,4,2,0.500000,2,0.500000,0,2,2,4,0,4,2,1,"0,1",,,,0,0,0,0,0,True,4,0,0.000000,0,0.000000,True,unclear parses: 2/4 (re-parse possible from provenance),False,unclear parses present (re-parse first): 2/4
horn_yn_mixed,validation_20251016_0357,anthropic,claude-opus-4-1-20250805,think-med,pre-parser-enhancement,2025-10-16T03:57:00+00:00,run_id,horn_yn_mixed/validation_20251016_0357/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,horn_yn_mixed/validation_20251016_0357/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,,4,4,1.000000,0,0.000000,2,2,0,4,0,4,2,1,"0,1",,,,0,0,0,0,0,True,4,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,validation_20251016_0357,anthropic,claude-sonnet-4-5-20250929,think-high,pre-parser-enhancement,2025-10-16T03:57:00+00:00,run_id,horn_yn_mixed/validation_20251016_0357/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,horn_yn_mixed/validation_20251016_0357/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,,4,2,0.500000,2,0.500000,1,1,2,4,0,4,2,1,"0,1",,,,0,0,0,0,0,True,4,0,0.000000,0,0.000000,True,unclear parses: 2/4 (re-parse possible from provenance),False,unclear parses present (re-parse first): 2/4
horn_yn_mixed,validation_20251016_0357,google,gemini-2.5-flash,think-med,pre-parser-enhancement,2025-10-16T03:57:00+00:00,run_id,horn_yn_mixed/validation_20251016_0357/google/gemini-2.5-flash/think-med/results.jsonl,horn_yn_mixed/validation_20251016_0357/google/gemini-2.5-flash/think-med/results.provenance.jsonl,,4,4,1.000000,0,0.000000,2,2,0,4,0,4,2,1,"0,1",,,,0,0,0,0,0,True,4,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,validation_20251016_0357,google,gemini-2.5-flash-lite,nothink,pre-parser-enhancement,2025-10-16T03:57:00+00:00,run_id,horn_yn_mixed/validation_20251016_0357/google/gemini-2.5-flash-lite/nothink/results.jsonl,horn_yn_mixed/validation_20251016_0357/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,,4,3,0.750000,0,0.000000,1,3,0,4,0,4,2,1,"0,1",,,,0,0,0,0,0,True,4,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,validation_20251016_0357,google,gemini-2.5-flash-lite,think-low,pre-parser-enhancement,2025-10-16T03:57:00+00:00,run_id,horn_yn_mixed/validation_20251016_0357/google/gemini-2.5-flash-lite/think-low/results.jsonl,horn_yn_mixed/validation_20251016_0357/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,,4,4,1.000000,0,0.000000,2,2,0,4,0,4,2,1,"0,1",,,,0,0,0,0,0,True,4,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,validation_20251016_0357,google,gemini-2.5-pro,think-high,pre-parser-enhancement,2025-10-16T03:57:00+00:00,run_id,horn_yn_mixed/validation_20251016_0357/google/gemini-2.5-pro/think-high/results.jsonl,horn_yn_mixed/validation_20251016_0357/google/gemini-2.5-pro/think-high/results.provenance.jsonl,,4,4,1.000000,0,0.000000,2,2,0,4,0,4,2,1,"0,1",,,,0,0,0,0,0,True,4,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,validation_20251016_0357,openai,gpt-5-2025-08-07,think-medium,pre-parser-enhancement,2025-10-16T03:57:00+00:00,run_id,horn_yn_mixed/validation_20251016_0357/openai/gpt-5-2025-08-07/think-medium/results.jsonl,horn_yn_mixed/validation_20251016_0357/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,,4,4,1.000000,0,0.000000,2,2,0,4,0,4,2,1,"0,1",,,,0,0,0,0,0,True,4,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,validation_20251016_0357,openai,gpt-5-mini-2025-08-07,think-low,pre-parser-enhancement,2025-10-16T03:57:00+00:00,run_id,horn_yn_mixed/validation_20251016_0357/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,horn_yn_mixed/validation_20251016_0357/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,,4,4,1.000000,0,0.000000,2,2,0,4,0,4,2,1,"0,1",,,,0,0,0,0,0,True,4,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,validation_20251016_0357,openai,gpt-5-nano-2025-08-07,nothink,pre-parser-enhancement,2025-10-16T03:57:00+00:00,run_id,horn_yn_mixed/validation_20251016_0357/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,horn_yn_mixed/validation_20251016_0357/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,,4,4,1.000000,0,0.000000,2,2,0,4,0,4,2,1,"0,1",,,,0,0,0,0,0,True,4,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,validation_20251016_0357,openai,gpt-5-pro-2025-10-06,think-high,pre-parser-enhancement,2025-10-16T03:57:00+00:00,run_id,horn_yn_mixed/validation_20251016_0357/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,horn_yn_mixed/validation_20251016_0357/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,,4,4,1.000000,0,0.000000,2,2,0,4,0,4,2,1,"0,1",,,,0,0,0,0,0,True,4,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,nothink,post-parser-enhancement,2025-10-20T22:35:00+00:00,run_id,horn_yn_mixed/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,horn_yn_mixed/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,,377,110,0.291777,242,0.641910,90,45,242,377,0,"4,5,6,7,8,9,10,11,12,13,14,15","2,3,4,5","0,1","0,1",,,,0,0,0,0,0,True,377,242,0.641910,242,0.641910,True,API errors in provenance: 242/377; unclear parses: 242/377 (re-parse possible from provenance),False,unclear parses present (re-parse first): 242/377; API errors present: 242/377; empty LLM outputs present: 242/377
horn_yn_mixed,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,think-low,post-parser-enhancement,2025-10-20T22:35:00+00:00,run_id,horn_yn_mixed/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,horn_yn_mixed/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,,377,107,0.283820,242,0.641910,91,44,242,377,0,"4,5,6,7,8,9,10,11,12,13,14,15","2,3,4,5","0,1","0,1",,,,0,0,0,0,0,True,377,242,0.641910,242,0.641910,True,API errors in provenance: 242/377; unclear parses: 242/377 (re-parse possible from provenance),False,unclear parses present (re-parse first): 242/377; API errors present: 242/377; empty LLM outputs present: 242/377
horn_yn_mixed,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,think-med,post-parser-enhancement,2025-10-20T22:35:00+00:00,run_id,horn_yn_mixed/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-med/results.jsonl,horn_yn_mixed/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-med/results.provenance.jsonl,,377,129,0.342175,242,0.641910,73,62,242,377,0,"4,5,6,7,8,9,10,11,12,13,14,15","2,3,4,5","0,1","0,1",,,,0,0,0,0,0,True,377,242,0.641910,242,0.641910,True,API errors in provenance: 242/377; unclear parses: 242/377 (re-parse possible from provenance),False,unclear parses present (re-parse first): 242/377; API errors present: 242/377; empty LLM outputs present: 242/377
horn_yn_mixed,validation_20251020_2235,anthropic,claude-sonnet-4-5-20250929,think-high,post-parser-enhancement,2025-10-20T22:35:00+00:00,run_id,horn_yn_mixed/validation_20251020_2235/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,horn_yn_mixed/validation_20251020_2235/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,,377,120,0.318302,242,0.641910,82,53,242,377,0,"4,5,6,7,8,9,10,11,12,13,14,15","2,3,4,5","0,1","0,1",,,,0,0,0,0,0,True,377,242,0.641910,242,0.641910,True,API errors in provenance: 242/377; unclear parses: 242/377 (re-parse possible from provenance),False,unclear parses present (re-parse first): 242/377; API errors present: 242/377; empty LLM outputs present: 242/377
horn_yn_mixed,validation_20251020_2235,google,gemini-2.5-flash,think-med,post-parser-enhancement,2025-10-20T22:35:00+00:00,run_id,horn_yn_mixed/validation_20251020_2235/google/gemini-2.5-flash/think-med/results.jsonl,horn_yn_mixed/validation_20251020_2235/google/gemini-2.5-flash/think-med/results.provenance.jsonl,,377,292,0.774536,8,0.021220,227,142,8,377,0,"4,5,6,7,8,9,10,11,12,13,14,15","2,3,4,5","0,1","0,1",,,,0,0,0,0,0,True,377,1,0.002653,1,0.002653,True,API errors in provenance: 1/377; unclear parses: 8/377 (re-parse possible from provenance),False,unclear parses present (re-parse first): 8/377; API errors present: 1/377; empty LLM outputs present: 1/377
horn_yn_mixed,validation_20251020_2235,google,gemini-2.5-flash-lite,nothink,post-parser-enhancement,2025-10-20T22:35:00+00:00,run_id,horn_yn_mixed/validation_20251020_2235/google/gemini-2.5-flash-lite/nothink/results.jsonl,horn_yn_mixed/validation_20251020_2235/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,,377,201,0.533156,10,0.026525,109,258,10,377,0,"4,5,6,7,8,9,10,11,12,13,14,15","2,3,4,5","0,1","0,1",,,,0,0,0,0,0,True,377,0,0.000000,0,0.000000,True,unclear parses: 10/377 (re-parse possible from provenance),False,unclear parses present (re-parse first): 10/377
horn_yn_mixed,validation_20251020_2235,google,gemini-2.5-flash-lite,think-low,post-parser-enhancement,2025-10-20T22:35:00+00:00,run_id,horn_yn_mixed/validation_20251020_2235/google/gemini-2.5-flash-lite/think-low/results.jsonl,horn_yn_mixed/validation_20251020_2235/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,,377,213,0.564987,0,0.000000,338,39,0,377,0,"4,5,6,7,8,9,10,11,12,13,14,15","2,3,4,5","0,1","0,1",,,,0,0,0,0,0,True,377,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_mixed,validation_20251020_2235,google,gemini-2.5-pro,think-high,post-parser-enhancement,2025-10-20T22:35:00+00:00,run_id,horn_yn_mixed/validation_20251020_2235/google/gemini-2.5-pro/think-high/results.jsonl,horn_yn_mixed/validation_20251020_2235/google/gemini-2.5-pro/think-high/results.provenance.jsonl,,376,217,0.577128,157,0.417553,123,96,157,377,1,"4,5,6,7,8,9,10,11,12,13,14,15","2,3,4,5","0,1","0,1",,,,0,0,0,0,0,True,376,157,0.417553,157,0.417553,True,API errors in provenance: 157/376; unclear parses: 157/376 (re-parse possible from provenance); incomplete vs group max: missing 1/377 rows,False,incomplete vs group max: missing 1/377 rows; unclear parses present (re-parse first): 157/376; API errors present: 157/376; empty LLM outputs present: 157/376
horn_yn_mixed,validation_20251020_2235,openai,gpt-5-2025-08-07,think-high,post-parser-enhancement,2025-10-20T22:35:00+00:00,run_id,horn_yn_mixed/validation_20251020_2235/openai/gpt-5-2025-08-07/think-high/results.jsonl,horn_yn_mixed/validation_20251020_2235/openai/gpt-5-2025-08-07/think-high/results.provenance.jsonl,,377,109,0.289125,255,0.676393,45,77,255,377,0,"4,5,6,7,8,9,10,11,12,13,14,15","2,3,4,5","0,1","0,1",,,,0,0,0,0,0,True,377,255,0.676393,255,0.676393,True,API errors in provenance: 255/377; unclear parses: 255/377 (re-parse possible from provenance),False,unclear parses present (re-parse first): 255/377; API errors present: 255/377; empty LLM outputs present: 255/377
horn_yn_mixed,validation_20251020_2235,openai,gpt-5-2025-08-07,think-medium,post-parser-enhancement,2025-10-20T22:35:00+00:00,run_id,horn_yn_mixed/validation_20251020_2235/openai/gpt-5-2025-08-07/think-medium/results.jsonl,horn_yn_mixed/validation_20251020_2235/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,,377,119,0.315650,240,0.636605,50,87,240,377,0,"4,5,6,7,8,9,10,11,12,13,14,15","2,3,4,5","0,1","0,1",,,,0,0,0,0,0,True,377,240,0.636605,240,0.636605,True,API errors in provenance: 240/377; unclear parses: 240/377 (re-parse possible from provenance),False,unclear parses present (re-parse first): 240/377; API errors present: 240/377; empty LLM outputs present: 240/377
horn_yn_mixed,validation_20251020_2235,openai,gpt-5-mini-2025-08-07,think-low,post-parser-enhancement,2025-10-20T22:35:00+00:00,run_id,horn_yn_mixed/validation_20251020_2235/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,horn_yn_mixed/validation_20251020_2235/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,,377,120,0.318302,237,0.628647,51,89,237,377,0,"4,5,6,7,8,9,10,11,12,13,14,15","2,3,4,5","0,1","0,1",,,,0,0,0,0,0,True,377,236,0.625995,236,0.625995,True,API errors in provenance: 236/377; unclear parses: 237/377 (re-parse possible from provenance),False,unclear parses present (re-parse first): 237/377; API errors present: 236/377; empty LLM outputs present: 236/377
horn_yn_mixed,validation_20251020_2235,openai,gpt-5-nano-2025-08-07,nothink,post-parser-enhancement,2025-10-20T22:35:00+00:00,run_id,horn_yn_mixed/validation_20251020_2235/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,horn_yn_mixed/validation_20251020_2235/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,,377,88,0.233422,288,0.763926,44,45,288,377,0,"4,5,6,7,8,9,10,11,12,13,14,15","2,3,4,5","0,1","0,1",,,,0,0,0,0,0,True,377,236,0.625995,236,0.625995,True,API errors in provenance: 236/377; unclear parses: 288/377 (re-parse possible from provenance),False,unclear parses present (re-parse first): 288/377; API errors present: 236/377; empty LLM outputs present: 236/377
legacy_samples/exp6_horn_yesno,full-20250929-1349,anthropic,claude-3-5-haiku-20241022,,pre-parser-enhancement,2025-09-29T15:45:27+00:00,results.summary.json,legacy_samples/exp6_horn_yesno/full-20250929-1349/anthropic/claude-3-5-haiku-20241022/results.jsonl,legacy_samples/exp6_horn_yesno/full-20250929-1349/anthropic/claude-3-5-haiku-20241022/results.provenance.jsonl,legacy_samples/exp6_horn_yesno/full-20250929-1349/anthropic/claude-3-5-haiku-20241022/results.summary.json,520,286,0.550000,7,0.013462,432,81,7,520,0,"3,4,5,6,7,8,9,10,11,12,13,14,15","3,4",1,"0,1",,,,0,0,0,0,0,True,520,7,0.013462,7,0.013462,True,API errors in provenance: 7/520; unclear parses: 7/520 (re-parse possible from provenance),False,unclear parses present (re-parse first): 7/520; API errors present: 7/520; empty LLM outputs present: 7/520
legacy_samples/exp6_horn_yesno,full-20250929-1349,anthropic,claude-opus-4-1-20250805,,pre-parser-enhancement,2025-09-29T15:45:27+00:00,results.summary.json,legacy_samples/exp6_horn_yesno/full-20250929-1349/anthropic/claude-opus-4-1-20250805/results.jsonl,legacy_samples/exp6_horn_yesno/full-20250929-1349/anthropic/claude-opus-4-1-20250805/results.provenance.jsonl,legacy_samples/exp6_horn_yesno/full-20250929-1349/anthropic/claude-opus-4-1-20250805/results.summary.json,520,515,0.990385,5,0.009615,258,257,5,520,0,"3,4,5,6,7,8,9,10,11,12,13,14,15","3,4",1,"0,1",,,,0,0,0,0,0,True,520,5,0.009615,5,0.009615,True,API errors in provenance: 5/520; unclear parses: 5/520 (re-parse possible from provenance),False,unclear parses present (re-parse first): 5/520; API errors present: 5/520; empty LLM outputs present: 5/520
legacy_samples/exp6_horn_yesno,full-20250929-1349,anthropic,claude-sonnet-4-20250514,,pre-parser-enhancement,2025-09-29T15:45:27+00:00,results.summary.json,legacy_samples/exp6_horn_yesno/full-20250929-1349/anthropic/claude-sonnet-4-20250514/results.jsonl,legacy_samples/exp6_horn_yesno/full-20250929-1349/anthropic/claude-sonnet-4-20250514/results.provenance.jsonl,legacy_samples/exp6_horn_yesno/full-20250929-1349/anthropic/claude-sonnet-4-20250514/results.summary.json,520,514,0.988462,5,0.009615,257,258,5,520,0,"3,4,5,6,7,8,9,10,11,12,13,14,15","3,4",1,"0,1",,,,0,0,0,0,0,True,520,5,0.009615,5,0.009615,True,API errors in provenance: 5/520; unclear parses: 5/520 (re-parse possible from provenance),False,unclear parses present (re-parse first): 5/520; API errors present: 5/520; empty LLM outputs present: 5/520
legacy_samples/exp6_horn_yesno,full-20250929-1349,google,gemini-2.5-flash,,pre-parser-enhancement,2025-09-29T15:45:27+00:00,results.summary.json,legacy_samples/exp6_horn_yesno/full-20250929-1349/google/gemini-2.5-flash/results.jsonl,legacy_samples/exp6_horn_yesno/full-20250929-1349/google/gemini-2.5-flash/results.provenance.jsonl,legacy_samples/exp6_horn_yesno/full-20250929-1349/google/gemini-2.5-flash/results.summary.json,520,330,0.634615,0,0.000000,422,98,0,520,0,"3,4,5,6,7,8,9,10,11,12,13,14,15","3,4",1,"0,1",,,,0,0,0,0,0,True,520,0,0.000000,0,0.000000,True,ok,True,ok
