experiment,run_id,provider,model,thinking_mode,results_relpath,provenance_relpath,total,expected_total,missing_rows_vs_group,unclear,present_maxvars,missing_maxvars_vs_group,present_maxlen,missing_maxlen_vs_group,present_horn,missing_horn_vs_group,provenance_error_rows,provenance_full_text_empty_rows,config_path_guess
legacy_samples/exp6_horn_yesno,full-20250929-1349,openai,gpt-5-mini-2025-08-07,,legacy_samples/exp6_horn_yesno/full-20250929-1349/openai/gpt-5-mini-2025-08-07/results.jsonl,legacy_samples/exp6_horn_yesno/full-20250929-1349/openai/gpt-5-mini-2025-08-07/results.provenance.jsonl,520,520,0,38,3-15,,3-4,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/legacy_samples/exp6_horn_yesno.yaml
legacy_samples/exp6_horn_yesno,full-20250929-1349,openai,gpt-5-nano-2025-08-07,,legacy_samples/exp6_horn_yesno/full-20250929-1349/openai/gpt-5-nano-2025-08-07/results.jsonl,legacy_samples/exp6_horn_yesno/full-20250929-1349/openai/gpt-5-nano-2025-08-07/results.provenance.jsonl,520,520,0,97,3-15,,3-4,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/legacy_samples/exp6_horn_yesno.yaml
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,anthropic,claude-3-5-haiku-20241022,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-3-5-haiku-20241022/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-3-5-haiku-20241022/results.provenance.jsonl,5,5,0,0,10,,3,,1,,0,0,
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,anthropic,claude-opus-4-1-20250805,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-opus-4-1-20250805/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-opus-4-1-20250805/results.provenance.jsonl,5,5,0,5,10,,3,,1,,5,5,
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,anthropic,claude-sonnet-4-5-20250929,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-sonnet-4-5-20250929/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-sonnet-4-5-20250929/results.provenance.jsonl,5,5,0,5,10,,3,,1,,5,5,
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,google,gemini-2.5-flash-lite,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-flash-lite/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-flash-lite/results.provenance.jsonl,5,5,0,3,10,,3,,1,,0,0,
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,google,gemini-2.5-flash,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-flash/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-flash/results.provenance.jsonl,5,5,0,0,10,,3,,1,,0,0,
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,google,gemini-2.5-pro,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-pro/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-pro/results.provenance.jsonl,5,5,0,3,10,,3,,1,,3,3,
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,openai,gpt-5-2025-08-07,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-2025-08-07/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-2025-08-07/results.provenance.jsonl,5,5,0,0,10,,3,,1,,0,0,
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,openai,gpt-5-mini-2025-08-07,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-mini-2025-08-07/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-mini-2025-08-07/results.provenance.jsonl,5,5,0,3,10,,3,,1,,3,3,
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,openai,gpt-5-pro-2025-10-06,,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-pro-2025-10-06/results.jsonl,legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-pro-2025-10-06/results.provenance.jsonl,5,5,0,5,10,,3,,1,,5,5,
openai_cheap_cnf2_con_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,37,37,0,31,4-6,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_hornonly.yaml
openai_cheap_cnf2_con_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,36,37,1,16,4-6,,2-5,,1,,1,1,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_hornonly.yaml
openai_cheap_cnf2_con_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,37,37,0,27,4-6,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_hornonly.yaml
openai_cheap_cnf2_con_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,37,37,0,26,4-6,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_hornonly.yaml
openai_cheap_cnf2_con_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,2,2,0,2,4,,2,,1,,2,2,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_hornonly.yaml
openai_cheap_cnf2_con_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_hornonly.yaml
openai_cheap_cnf2_con_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,2,2,0,2,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_hornonly.yaml
openai_cheap_cnf2_con_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,2,2,0,2,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_hornonly.yaml
openai_cheap_cnf2_con_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,45,46,1,25,4-5,,2-5,,0-1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_mixed.yaml
openai_cheap_cnf2_con_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,45,46,1,12,4-5,,2-5,,0-1,,2,2,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_mixed.yaml
openai_cheap_cnf2_con_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,46,46,0,24,4-5,,2-5,,0-1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_mixed.yaml
openai_cheap_cnf2_con_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,45,46,1,20,4-5,,2-5,,0-1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_mixed.yaml
openai_cheap_cnf2_con_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,2,2,0,2,4,,2,,1,,2,2,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_mixed.yaml
openai_cheap_cnf2_con_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,2,2,0,1,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_mixed.yaml
openai_cheap_cnf2_con_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,2,2,0,1,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_mixed.yaml
openai_cheap_cnf2_con_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_cnf2_con_mixed.yaml
openai_cheap_horn_yn_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,119,119,0,2,4-11,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_hornonly.yaml
openai_cheap_horn_yn_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,119,119,0,0,4-11,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_hornonly.yaml
openai_cheap_horn_yn_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,119,119,0,0,4-11,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_hornonly.yaml
openai_cheap_horn_yn_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,119,119,0,0,4-11,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_hornonly.yaml
openai_cheap_horn_yn_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,2,2,0,2,4,,2,,1,,2,2,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_hornonly.yaml
openai_cheap_horn_yn_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_hornonly.yaml
openai_cheap_horn_yn_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_hornonly.yaml
openai_cheap_horn_yn_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_hornonly.yaml
openai_cheap_horn_yn_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,31,31,0,11,4,,2-5,,0-1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
openai_cheap_horn_yn_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,30,31,1,7,4,,2-5,,0-1,,7,7,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
openai_cheap_horn_yn_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,31,31,0,1,4,,2-5,,0-1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
openai_cheap_horn_yn_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,30,31,1,2,4,,2-5,,0-1,,2,2,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
openai_cheap_horn_yn_mixed,cheap_fix2_20251027_2157,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,1,1,0,1,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
openai_cheap_horn_yn_mixed,cheap_fix2_20251027_2157,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,1,1,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
openai_cheap_horn_yn_mixed,cheap_fix2_20251027_2157,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,1,1,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
openai_cheap_horn_yn_mixed,cheap_fix2_20251027_2157,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,1,1,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2159,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,1,1,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2159,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,1,1,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2159,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,1,1,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2159,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,1,1,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2201,openai,gpt-5-nano-2025-08-07,nothink,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2201/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2201/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2201,openai,gpt-5-nano-2025-08-07,think-high,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2201/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2201/openai/gpt-5-nano-2025-08-07/think-high/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2201,openai,gpt-5-nano-2025-08-07,think-low,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2201/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2201/openai/gpt-5-nano-2025-08-07/think-low/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2201,openai,gpt-5-nano-2025-08-07,think-medium,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2201/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2201/openai/gpt-5-nano-2025-08-07/think-medium/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/openai_cheap_horn_yn_mixed.yaml
